name,tear,rate,score
shizukani,MASTER,156승 151패 (50.81%),78점
남은달력 두 장,MASTER,275승 251패 (52.28%),78점
Lucyna Kushinada,MASTER,62승 47패 (56.88%),78점
나그냥대충함,MASTER,69승 50패 (57.98%),78점
HELL,MASTER,332승 349패 (48.75%),78점
6살 프로지망생,MASTER,167승 165패 (50.30%),78점
국산치킨,MASTER,90승 63패 (58.82%),78점
최민식,MASTER,93승 80패 (53.76%),78점
호시농 아이,MASTER,88승 74패 (54.32%),78점
스트레스유발협곡,MASTER,60승 39패 (60.61%),78점
Dantto,MASTER,54승 40패 (57.45%),78점
5975,MASTER,195승 156패 (55.56%),78점
무지성의대명사,MASTER,99승 97패 (50.51%),78점
목포의아들님,MASTER,162승 106패 (60.45%),78점
동글이동글이,MASTER,84승 75패 (52.83%),78점
노꼬레아,MASTER,125승 118패 (51.44%),78점
강똥이,MASTER,293승 293패 (50.00%),78점
초딩죽빵꽂기,MASTER,198승 165패 (54.55%),78점
impupupu,MASTER,38승 21패 (64.41%),78점
나는야 꿀단지 ,MASTER,116승 116패 (50.00%),78점
힐링하는사람,MASTER,193승 188패 (50.66%),78점
우리전부다함께,MASTER,163승 152패 (51.75%),78점
섹시한상국지,MASTER,281승 242패 (53.73%),78점
음지의왕을꿈꾸다,MASTER,86승 66패 (56.58%),78점
침대보를 걷어,MASTER,143승 126패 (53.16%),78점
홍은채가미래다,MASTER,124승 88패 (58.49%),78점
Bard yo,MASTER,189승 163패 (53.69%),77점
정신차린녀석,MASTER,146승 128패 (53.28%),77점
기묘기묘,MASTER,118승 116패 (50.43%),77점
tiopo,MASTER,98승 67패 (59.39%),77점
바보하얀,MASTER,145승 130패 (52.73%),77점
swagg,MASTER,118승 91패 (56.46%),77점
カーキ,MASTER,57승 57패 (50.00%),77점
칭찬 좋아해요,MASTER,97승 86패 (53.01%),77점
퓨 즈,MASTER,64승 48패 (57.14%),77점
T1 Gumayusi,MASTER,509승 505패 (50.20%),77점
벽립천인,MASTER,48승 39패 (55.17%),77점
아내호소인,MASTER,45승 31패 (59.21%),77점
KarmaWe1leSSS,MASTER,125승 87패 (58.96%),77점
바론가줘혼자할게,MASTER,200승 147패 (57.64%),77점
당하중학교,MASTER,159승 137패 (53.72%),77점
럭 스,MASTER,121승 114패 (51.49%),77점
시찌미토우가라시,MASTER,143승 140패 (50.53%),77점
페메와쫑,MASTER,88승 60패 (59.46%),77점
localroy,MASTER,101승 87패 (53.72%),77점
개머근,MASTER,91승 67패 (57.59%),77점
아이디는너무쑥스,MASTER,146승 128패 (53.28%),77점
마법공학 킹뽀삐,MASTER,47승 29패 (61.84%),77점
매우간절,MASTER,105승 76패 (58.01%),77점
아왜그러세요진짜,MASTER,80승 55패 (59.26%),77점
건체뽀,MASTER,130승 123패 (51.38%),77점
geology ,MASTER,84승 74패 (53.16%),77점
행복하게 롤 하기,MASTER,163승 154패 (51.42%),77점
마린의 뒷텔,MASTER,354승 348패 (50.43%),77점
제로백세마역점,MASTER,303승 263패 (53.53%),77점
일광맨,MASTER,246승 238패 (50.83%),77점
Python7,MASTER,101승 81패 (55.49%),77점
롤은롤롤행,MASTER,116승 103패 (52.97%),77점
Froebel,MASTER,140승 120패 (53.85%),77점
해운대 국밥배터,MASTER,107승 107패 (50.00%),77점
04 TOPKING,MASTER,207승 170패 (54.91%),77점
수직낙하 하는중,MASTER,142승 135패 (51.26%),77점
김 뜽 대,MASTER,98승 71패 (57.99%),77점
희영대,MASTER,163승 161패 (50.31%),76점
Fast,MASTER,110승 90패 (55.00%),76점
그린 오아시스,MASTER,107승 104패 (50.71%),76점
이세계 혜지인 나는 세계최강,MASTER,186승 172패 (51.96%),76점
피너츠 스누피,MASTER,118승 113패 (51.08%),76점
정점에 선 자,MASTER,74승 50패 (59.68%),76점
백MIN준,MASTER,207승 171패 (54.76%),76점
안해요,MASTER,204승 196패 (51.00%),76점
Zi존서준123,MASTER,256승 232패 (52.46%),76점
JUGKlNG,MASTER,113승 89패 (55.94%),76점
다이메티콘올,MASTER,353승 341패 (50.86%),76점
탑딜러,MASTER,96승 87패 (52.46%),76점
끼욤미,MASTER,107승 98패 (52.20%),76점
괴물 초코,MASTER,128승 105패 (54.94%),76점
li ren 888,MASTER,678승 658패 (50.75%),76점
넌 그게 맞아,MASTER,172승 168패 (50.59%),76점
사슴을찌르는검,MASTER,128승 126패 (50.39%),76점
판다가흙판다,MASTER,125승 82패 (60.39%),76점
간마늘,MASTER,149승 132패 (53.02%),76점
비밀투성2,MASTER,201승 194패 (50.89%),76점
2나은,MASTER,103승 78패 (56.91%),76점
skinoo,MASTER,240승 229패 (51.17%),76점
정시후레이크,MASTER,115승 103패 (52.75%),76점
정서불안정글,MASTER,169승 152패 (52.65%),76점
쓰르라미 울 적에,MASTER,60승 47패 (56.07%),76점
불광동타짜 고니,MASTER,90승 70패 (56.25%),76점
잔 화,MASTER,76승 61패 (55.47%),76점
탑갱오면둘다죽임,MASTER,44승 31패 (58.67%),76점
각재다가죽었어,MASTER,122승 94패 (56.48%),76점
주도권의 신,MASTER,71승 37패 (65.74%),76점
I junho I ,MASTER,113승 104패 (52.07%),76점
의문의 버스승객,MASTER,31승 28패 (52.54%),76점
뚝딱oI,MASTER,62승 33패 (65.26%),75점
과 양,MASTER,71승 28패 (71.72%),75점
77l77I,MASTER,417승 351패 (54.30%),75점
2004년 7월 14일,MASTER,485승 469패 (50.84%),75점
질 듯,MASTER,24승 11패 (68.57%),75점
개이상한놈,MASTER,224승 160패 (58.33%),75점
무쌍여자좋아해요,MASTER,122승 108패 (53.04%),75점
Love Ietter,MASTER,111승 95패 (53.88%),75점
보노보노야울지마,MASTER,228승 188패 (54.81%),75점
정다희사랑해,MASTER,239승 226패 (51.40%),75점
페이커,MASTER,249승 247패 (50.20%),75점
MVC패턴,MASTER,80승 54패 (59.70%),75점
초코우유쪼아,MASTER,147승 135패 (52.13%),75점
4성 클레드,MASTER,80승 54패 (59.70%),75점
weeknd,MASTER,45승 28패 (61.64%),75점
osorri,MASTER,181승 162패 (52.77%),75점
세상을 잃은 사람,MASTER,280승 269패 (51.00%),75점
500마력권양기,MASTER,144승 124패 (53.73%),75점
O  o  w  w  o  O,MASTER,81승 73패 (52.60%),75점
져도낙심하지않기,MASTER,98승 88패 (52.69%),75점
BestSnipe,MASTER,141승 147패 (48.96%),75점
정화 유채화 누누,MASTER,165승 153패 (51.89%),75점
k0g MaW,MASTER,118승 85패 (58.13%),75점
손윤혁,MASTER,52승 33패 (61.18%),75점
걷는게 신나요,MASTER,129승 120패 (51.81%),75점
똥꺼멍,MASTER,219승 182패 (54.61%),75점
송기훈,MASTER,120승 109패 (52.40%),75점
완전 700,MASTER,157승 109패 (59.02%),75점
원딜 강현준,MASTER,185승 169패 (52.26%),75점
바텀뽑기게임실패,MASTER,331승 290패 (53.30%),75점
넌 웃을때,MASTER,72승 53패 (57.60%),75점
덩단이,MASTER,131승 115패 (53.25%),75점
박선규,MASTER,285승 243패 (53.98%),74점
Iiubai camille,MASTER,290승 246패 (54.10%),74점
so sad but happy,MASTER,196승 157패 (55.52%),74점
미스포츈외길인생,MASTER,411승 404패 (50.43%),74점
어서오소리,MASTER,180승 129패 (58.25%),74점
쿵떡콩떡팥떡,MASTER,176승 164패 (51.76%),74점
광안리 신준석,MASTER,75승 66패 (53.19%),74점
미 인,MASTER,44승 31패 (58.67%),74점
극한의 오너십,MASTER,452승 432패 (51.13%),74점
cheong,MASTER,133승 97패 (57.83%),74점
드레이븐의리그에오신것을환영한다,MASTER,85승 54패 (61.15%),74점
용광톤,MASTER,241승 210패 (53.44%),74점
mi yun bu yu,MASTER,318승 317패 (50.08%),74점
KYYB,MASTER,109승 101패 (51.90%),74점
Wen9797,MASTER,141승 115패 (55.08%),74점
GIory Man U,MASTER,292승 294패 (49.83%),74점
XIANLUANQING,MASTER,71승 51패 (58.20%),74점
야 왕1,MASTER,56승 50패 (52.83%),74점
동큐민,MASTER,104승 74패 (58.43%),74점
Tai Zhen,MASTER,109승 102패 (51.66%),74점
설이아빠,MASTER,107승 98패 (52.20%),74점
잠이깔끼하네,MASTER,188승 154패 (54.97%),74점
Death Scythe,MASTER,150승 121패 (55.35%),74점
lfarr,MASTER,114승 85패 (57.29%),74점
매우바쁜현대인,MASTER,234승 244패 (48.95%),74점
나무정령 렉사이,MASTER,119승 115패 (50.85%),74점
탕후루 좋아해요,MASTER,215승 214패 (50.12%),74점
한숨만 나오는 팀,MASTER,121승 82패 (59.61%),74점
04년생 Akaps,MASTER,149승 130패 (53.41%),74점
선동 기만 날조,MASTER,167승 138패 (54.75%),74점
asdasdadasa,MASTER,218승 209패 (51.05%),74점
Keo,MASTER,208승 203패 (50.61%),74점
윤여진,MASTER,203승 192패 (51.39%),74점
닭가슴살파이즈리,MASTER,145승 125패 (53.70%),74점
허니버터칩2,MASTER,56승 47패 (54.37%),74점
유튜브 문어게임,MASTER,77승 59패 (56.62%),74점
Qmmmc,MASTER,150승 118패 (55.97%),74점
예 린,MASTER,89승 74패 (54.60%),74점
신어진,MASTER,44승 31패 (58.67%),73점
챌린저이승현,MASTER,60승 26패 (69.77%),73점
관 점,MASTER,319승 288패 (52.55%),73점
준우준,MASTER,547승 526패 (50.98%),73점
치즈누나이뻐요,MASTER,37승 27패 (57.81%),73점
요 네,MASTER,343승 335패 (50.59%),73점
KERIA,MASTER,176승 146패 (54.66%),73점
dangdangad,MASTER,102승 55패 (64.97%),73점
보라마을,MASTER,105승 96패 (52.24%),73점
2131561del,MASTER,91승 66패 (57.96%),73점
Mid0Empire,MASTER,78승 49패 (61.42%),73점
성 민 왕 자,MASTER,238승 201패 (54.21%),73점
한국남자 강진우,MASTER,273승 208패 (56.76%),73점
s1aytrue12,MASTER,340승 356패 (48.85%),73점
toggle,MASTER,260승 213패 (54.97%),73점
꽁빠시,MASTER,227승 212패 (51.71%),73점
나는 이제 죽음이요,MASTER,88승 65패 (57.52%),73점
속상한 도구,MASTER,116승 96패 (54.72%),73점
저많이도와주세요,MASTER,109승 92패 (54.23%),73점
황소고집,MASTER,59승 52패 (53.15%),73점
The Kikio,MASTER,118승 80패 (59.60%),73점
혼내드림 직원,MASTER,181승 141패 (56.21%),73점
새로운걸받아들여,MASTER,60승 44패 (57.69%),73점
정윤호,MASTER,110승 69패 (61.45%),73점
갱안가는백정정글,MASTER,215승 190패 (53.09%),73점
와 대박,MASTER,135승 133패 (50.37%),73점
깝치면달린다,MASTER,162승 141패 (53.47%),73점
누가운이좋은가,MASTER,91승 83패 (52.30%),73점
JustLikeThatKR,MASTER,57승 44패 (56.44%),73점
내일 한다니까,MASTER,155승 147패 (51.32%),73점
lol유댕이,MASTER,250승 239패 (51.12%),73점
대낮에한연패,MASTER,48승 31패 (60.76%),73점
Lordi,MASTER,56승 32패 (63.64%),73점
화가난닭,MASTER,122승 95패 (56.22%),73점
都 市,MASTER,113승 103패 (52.31%),73점
원딜관찰일지,MASTER,235승 234패 (50.11%),73점
적응맨,MASTER,87승 83패 (51.18%),73점
리산드라빠돌이,MASTER,294승 290패 (50.34%),72점
Examined life,MASTER,276승 259패 (51.59%),72점
야하a,MASTER,113승 103패 (52.31%),72점
도박수는불가항력,MASTER,232승 210패 (52.49%),72점
xueshen,MASTER,55승 37패 (59.78%),72점
초성만쓰는사람,MASTER,254승 249패 (50.50%),72점
16308hz,MASTER,289승 286패 (50.26%),72점
wnugrfs,MASTER,102승 73패 (58.29%),72점
가랑이폭격대,MASTER,87승 80패 (52.10%),72점
hanashikakenaide,MASTER,131승 103패 (55.98%),72점
dqwdqwjj,MASTER,50승 35패 (58.82%),72점
서승원 빅팬,MASTER,45승 33패 (57.69%),72점
우울증환자518,MASTER,138승 112패 (55.20%),72점
오렌지맛콜라젤리,MASTER,101승 94패 (51.79%),72점
T1 Gumayusi,MASTER,313승 308패 (50.40%),72점
야호붕붕대장,MASTER,235승 231패 (50.43%),72점
iSgйoH,MASTER,193승 188패 (50.66%),72점
혁둥잉,MASTER,235승 225패 (51.09%),72점
잘먹고 쑥쑥크자,MASTER,100승 98패 (50.51%),72점
ad84,MASTER,263승 247패 (51.57%),72점
Karina1,MASTER,198승 192패 (50.77%),72점
공 컴,MASTER,171승 166패 (50.74%),72점
필살숟가락비틀기,MASTER,126승 112패 (52.94%),72점
조이끼여워,MASTER,94승 65패 (59.12%),72점
그림작가,MASTER,151승 153패 (49.67%),72점
케 시,MASTER,109승 97패 (52.91%),72점
내알빠노게이야,MASTER,256승 248패 (50.79%),72점
로이조,MASTER,55승 41패 (57.29%),72점
김영진출동,MASTER,217승 175패 (55.36%),72점
조조키키,MASTER,36승 29패 (55.38%),72점
뱅둥이,MASTER,92승 83패 (52.57%),72점
진영이,MASTER,158승 139패 (53.20%),72점
이누야샤,MASTER,277승 269패 (50.73%),72점
Goosebumps Viego,MASTER,325승 286패 (53.19%),72점
블서떡상기원,MASTER,157승 128패 (55.09%),72점
뱀 아오기리,MASTER,342승 325패 (51.27%),72점
하이머딩거,MASTER,168승 165패 (50.45%),72점
이나예,MASTER,241승 232패 (50.95%),72점
최최최최,MASTER,165승 161패 (50.61%),72점
신부동,MASTER,132승 122패 (51.97%),72점
Pnpm,MASTER,487승 489패 (49.90%),72점
상 횻,MASTER,90승 62패 (59.21%),72점
갬 성,MASTER,193승 182패 (51.47%),72점
감자공주,MASTER,71승 48패 (59.66%),72점
일단내잘못은아닌듯,MASTER,83승 70패 (54.25%),72점
오른손이오른손,MASTER,172승 172패 (50.00%),72점
조용히버스타세요,MASTER,93승 70패 (57.06%),72점
2ven,MASTER,82승 70패 (53.95%),72점
댄싱머슴,MASTER,75승 51패 (59.52%),72점
팀못하면계속박음,MASTER,123승 86패 (58.85%),72점
콩과 팥,MASTER,137승 94패 (59.31%),72점
StrongSiro,MASTER,76승 61패 (55.47%),71점
이제 올라갈 때야,MASTER,175승 162패 (51.93%),71점
й A D P й,MASTER,138승 125패 (52.47%),71점
Cheonju,MASTER,223승 211패 (51.38%),71점
준 숟          2,MASTER,284승 281패 (50.27%),71점
Jun,MASTER,110승 117패 (48.46%),71점
rkzl,MASTER,170승 162패 (51.20%),71점
공감 이해 배려,MASTER,71승 57패 (55.47%),71점
모든행복은같이,MASTER,555승 563패 (49.64%),71점
앵바니,MASTER,139승 112패 (55.38%),71점
작살 든 파이크,MASTER,99승 88패 (52.94%),71점
이 문제의 답은,MASTER,94승 87패 (51.93%),71점
응가123,MASTER,37승 21패 (63.79%),71점
한 혁,MASTER,189승 180패 (51.22%),71점
O3OII3,MASTER,77승 67패 (53.47%),71점
망나니,MASTER,581승 585패 (49.83%),71점
Luminous Memory,MASTER,296승 277패 (51.66%),71점
Good13ye,MASTER,408승 374패 (52.17%),71점
Eunbi,MASTER,96승 93패 (50.79%),71점
Twitch siuker1,MASTER,282승 254패 (52.61%),71점
Cute and cute,MASTER,128승 94패 (57.66%),71점
캐릭터,MASTER,77승 64패 (54.61%),71점
ClownZzz,MASTER,105승 85패 (55.26%),71점
걱정마 안 져,MASTER,103승 97패 (51.50%),71점
nnbo1,MASTER,263승 274패 (48.98%),71점
데프트랑듀오하기,MASTER,253승 227패 (52.71%),71점
김정걸,MASTER,90승 53패 (62.94%),71점
언어는당신의인격,MASTER,120승 100패 (54.55%),71점
각 필,MASTER,300승 306패 (49.50%),71점
Luneclips,MASTER,127승 120패 (51.42%),71점
최현우,MASTER,203승 159패 (56.08%),71점
겸 겸,MASTER,220승 184패 (54.46%),71점
코카콜라 마셔라,MASTER,66승 60패 (52.38%),71점
이쭈녕,MASTER,238승 233패 (50.53%),71점
RadixX,MASTER,49승 29패 (62.82%),71점
감귤태세갱플랭크,MASTER,38승 26패 (59.38%),71점
Star,MASTER,86승 44패 (66.15%),71점
절범이,MASTER,162승 146패 (52.60%),71점
Lucyneverdie,MASTER,265승 267패 (49.81%),71점
mange,MASTER,154승 151패 (50.49%),71점
자신을 믿는 남자,MASTER,62승 36패 (63.27%),71점
5th E,MASTER,286승 272패 (51.25%),71점
서폿관찰일지,MASTER,149승 140패 (51.56%),71점
그댈 만난 후부터,MASTER,356승 286패 (55.45%),70점
T1 강마유시,MASTER,186승 158패 (54.07%),70점
지호암살회피계정,MASTER,129승 142패 (47.60%),70점
Vaundy2,MASTER,154승 150패 (50.66%),70점
아이라,MASTER,147승 133패 (52.50%),70점
xiaoyinxxx,MASTER,146승 135패 (51.96%),70점
0000,MASTER,128승 102패 (55.65%),70점
때리고튀면서살기,MASTER,111승 68패 (62.01%),70점
  밍 뱅,MASTER,337승 327패 (50.75%),70점
성 학,MASTER,143승 112패 (56.08%),70점
옥슬아사랑해엌엌,MASTER,361승 353패 (50.56%),70점
qweewee,MASTER,34승 19패 (64.15%),70점
유명한이다,MASTER,218승 204패 (51.66%),70점
Finale,MASTER,207승 208패 (49.88%),70점
아트록스,MASTER,45승 31패 (59.21%),70점
양평동한남킹,MASTER,92승 82패 (52.87%),70점
챔피언이 되려면,MASTER,434승 410패 (51.42%),70점
zwtzzz,MASTER,207승 200패 (50.86%),70점
8에이트,MASTER,44승 27패 (61.97%),70점
설유림,MASTER,64승 49패 (56.64%),70점
pop,MASTER,133승 128패 (50.96%),70점
TEXAS PRO 박재훈,MASTER,146승 118패 (55.30%),70점
게임은상체가한다,MASTER,272승 255패 (51.61%),70점
svj1,MASTER,138승 126패 (52.27%),70점
장건희,MASTER,114승 83패 (57.87%),70점
unnammedplayer,MASTER,176승 129패 (57.70%),70점
언럭키쇼메,MASTER,64승 52패 (55.17%),70점
중동 직스,MASTER,114승 105패 (52.05%),70점
흡연충,MASTER,293승 281패 (51.05%),70점
독 고 현 승,MASTER,95승 85패 (52.78%),70점
망나니,MASTER,175승 126패 (58.14%),70점
정하망,MASTER,111승 101패 (52.36%),70점
katzz,MASTER,109승 97패 (52.91%),70점
Sorry,MASTER,77승 74패 (50.99%),70점
김영성님,MASTER,123승 107패 (53.48%),70점
역천죄,MASTER,179승 165패 (52.03%),70점
명 예,MASTER,309승 277패 (52.73%),70점
지건킹보다 잘함 ,MASTER,65승 51패 (56.03%),70점
쉑쉑버거맛있다,MASTER,191승 167패 (53.35%),70점
뽀이룽,MASTER,137승 123패 (52.69%),70점
Scalping,MASTER,189승 174패 (52.07%),70점
타 잔,MASTER,260승 214패 (54.85%),69점
Modesty Calm,MASTER,149승 133패 (52.84%),69점
난 요즘 멍하니,MASTER,52승 44패 (54.17%),69점
5Uйй3X,MASTER,258승 232패 (52.65%),69점
시간아까워,MASTER,146승 142패 (50.69%),69점
히히 나잡아봐라,MASTER,257승 228패 (52.99%),69점
할머니의피지컬,MASTER,70승 57패 (55.12%),69점
와르릉멘션,MASTER,63승 48패 (56.76%),69점
一つの花,MASTER,240승 202패 (54.30%),69점
다 미,MASTER,166승 156패 (51.55%),69점
나물에밥,MASTER,32승 14패 (69.57%),69점
aband0ned dog,MASTER,25승 13패 (65.79%),69점
모 모,MASTER,229승 166패 (57.97%),69점
키부츠지 박현우,MASTER,83승 48패 (63.36%),69점
tongtong fans,MASTER,100승 75패 (57.14%),69점
Chovy,MASTER,174승 149패 (53.87%),69점
인영킴,MASTER,111승 102패 (52.11%),69점
No Name,MASTER,78승 55패 (58.65%),69점
Aslops,MASTER,85승 80패 (51.52%),69점
뫄미손,MASTER,104승 81패 (56.22%),69점
고등학생 정승호,MASTER,59승 30패 (66.29%),69점
thxthxthxx,MASTER,194승 181패 (51.73%),69점
김유빈1234,MASTER,241승 224패 (51.83%),69점
별과하나의시,MASTER,71승 53패 (57.26%),69점
수호자,MASTER,62승 42패 (59.62%),69점
종서캐리,MASTER,43승 33패 (56.58%),69점
지냥규댕,MASTER,42승 29패 (59.15%),69점
카서스,MASTER,70승 66패 (51.47%),69점
GM 그브,MASTER,162승 142패 (53.29%),69점
for,MASTER,144승 133패 (51.99%),69점
Ruler,MASTER,124승 111패 (52.77%),69점
스물다섯번쩨밤,MASTER,250승 251패 (49.90%),69점
너네정글다내꺼,MASTER,213승 196패 (52.08%),69점
도이전용인간딜동,MASTER,75승 58패 (56.39%),69점
모 모,MASTER,122승 113패 (51.91%),69점
펜타디온,MASTER,32승 24패 (57.14%),69점
빨빨거리지말랬지,MASTER,56승 42패 (57.14%),69점
강타데미지1000,MASTER,103승 73패 (58.52%),69점
Labor of my love,MASTER,131승 84패 (60.93%),69점
65491132del,MASTER,131승 93패 (58.48%),69점
야수윤재,MASTER,83승 71패 (53.90%),69점
케이블,MASTER,26승 16패 (61.90%),69점
금발의 테리우스,MASTER,118승 101패 (53.88%),69점
힐로뽕,MASTER,268승 235패 (53.28%),68점
1120050124,MASTER,105승 71패 (59.66%),68점
ququk,MASTER,139승 113패 (55.16%),68점
rnl차나,MASTER,467승 460패 (50.38%),68점
Decay,MASTER,387승 378패 (50.59%),68점
물로켓으로푸슝하다보니2000점,MASTER,69승 58패 (54.33%),68점
재 희,MASTER,311승 270패 (53.53%),68점
툴 비,MASTER,72승 64패 (52.94%),68점
끄 뿌,MASTER,98승 86패 (53.26%),68점
맹영준,MASTER,198승 188패 (51.30%),68점
찬복동,MASTER,207승 197패 (51.24%),68점
안쓰는챔 연습용,MASTER,33승 16패 (67.35%),68점
C급영호,MASTER,50승 36패 (58.14%),68점
쉬었다 가는 그늘,MASTER,300승 280패 (51.72%),68점
rdkrs,MASTER,135승 116패 (53.78%),68점
HSHleon,MASTER,57승 44패 (56.44%),68점
