name,tear,rate,score
갱안오면육두선인,MASTER,75승 77패 (49.34%),18점
은수멍,MASTER,231승 225패 (50.66%),18점
씅 늉 ,MASTER,119승 114패 (51.07%),18점
선제공격 키아나,MASTER,87승 86패 (50.29%),18점
솔구야,MASTER,114승 103패 (52.53%),18점
땡땡이펭귄,MASTER,113승 81패 (58.25%),18점
이름인력,MASTER,74승 60패 (55.22%),18점
Easyone,MASTER,86승 69패 (55.48%),18점
조이의 정점,MASTER,231승 185패 (55.53%),18점
TEAMKING,MASTER,102승 107패 (48.80%),18점
아이디진짜뭐하지,MASTER,40승 22패 (64.52%),18점
kata0127,MASTER,77승 55패 (58.33%),18점
AUSSIEMAN,MASTER,213승 215패 (49.77%),18점
lav me,MASTER,123승 107패 (53.48%),18점
나르시시스트홍보,MASTER,90승 73패 (55.21%),18점
OSJGKING,MASTER,255승 231패 (52.47%),18점
수원맛집꽃봉우리,MASTER,206승 188패 (52.28%),18점
gogo12,MASTER,96승 79패 (54.86%),18점
재앙그브 김시환,MASTER,71승 66패 (51.82%),18점
부쉬털로숨어,MASTER,65승 45패 (59.09%),18점
to the past,MASTER,32승 17패 (65.31%),18점
간절집중아닥,MASTER,41승 27패 (60.29%),17점
늙은 도전,MASTER,179승 172패 (51.00%),17점
마려워 마려워,MASTER,59승 38패 (60.82%),17점
이키누쿠,MASTER,203승 174패 (53.85%),17점
구름이 바람이,MASTER,64승 45패 (58.72%),17점
a math teacher,MASTER,191승 182패 (51.21%),17점
디르독학,MASTER,125승 127패 (49.60%),17점
돌아온춘식이,MASTER,46승 41패 (52.87%),17점
중구월,MASTER,96승 70패 (57.83%),17점
Hello 미아내짱팬,MASTER,178승 185패 (49.04%),17점
Clockwork Windup,MASTER,242승 236패 (50.63%),17점
F5 김민찬,MASTER,112승 121패 (48.07%),17점
LB1ng,MASTER,183승 146패 (55.62%),17점
Sleepker06,MASTER,412승 405패 (50.43%),17점
DB보람상조,MASTER,67승 47패 (58.77%),17점
백정이쉬워보이냐,MASTER,44승 39패 (53.01%),17점
도구의삶존중,MASTER,157승 119패 (56.88%),17점
구마유시의계란론,MASTER,188승 154패 (54.97%),17점
꽃이 예쁜 날,MASTER,142승 129패 (52.40%),17점
cex master 모,MASTER,64승 40패 (61.54%),17점
마요네즈한통원샷,MASTER,43승 36패 (54.43%),17점
잡아줘,MASTER,107승 57패 (65.24%),17점
너만행복하면됐어,MASTER,47승 46패 (50.54%),17점
붉은노을과붉은해,MASTER,41승 32패 (56.16%),17점
GRABKING97,MASTER,197승 188패 (51.17%),17점
킴 쥬,MASTER,197승 206패 (48.88%),17점
레드별창조이,MASTER,325승 296패 (52.33%),17점
잉 왜 또 화내요,MASTER,237승 180패 (56.83%),17점
아갈털면트롤함,MASTER,163승 155패 (51.26%),17점
LINDAggggg,MASTER,92승 51패 (64.34%),17점
흰둥아지,MASTER,101승 82패 (55.19%),17점
소나해,MASTER,106승 103패 (50.72%),17점
윤탄탄,MASTER,429승 405패 (51.44%),17점
in yours,MASTER,60승 41패 (59.41%),17점
Gen G Beware,MASTER,68승 65패 (51.13%),17점
이 퀄이 식기전에,MASTER,132승 130패 (50.38%),17점
생배혐오도구척결,MASTER,215승 215패 (50.00%),17점
SSG LANDERS,MASTER,74승 51패 (59.20%),17점
푸른솔 대장,MASTER,82승 73패 (52.90%),17점
머갈통파쇄기,MASTER,120승 99패 (54.79%),17점
리터일,MASTER,227승 163패 (58.21%),17점
촙호 롤,MASTER,90승 64패 (58.44%),17점
맹랑해요,MASTER,113승 91패 (55.39%),17점
허 아,MASTER,192승 175패 (52.32%),16점
뉴찐쓰,MASTER,149승 127패 (53.99%),16점
이시경,MASTER,132승 82패 (61.68%),16점
설아쿵쿵,MASTER,53승 34패 (60.92%),16점
Conqueror Gnar,MASTER,230승 229패 (50.11%),16점
북극곰반대문는놉,MASTER,232승 228패 (50.43%),16점
LangLang,MASTER,139승 135패 (50.73%),16점
롤로노아 박해권,MASTER,155승 130패 (54.39%),16점
chend1an,MASTER,358승 347패 (50.78%),16점
사악한 모티 ,MASTER,130승 120패 (52.00%),16점
땀많이나는사람,MASTER,92승 76패 (54.76%),16점
KR ad king 97,MASTER,215승 191패 (52.96%),16점
룰러를 이길 남자,MASTER,98승 73패 (57.31%),16점
송리버,MASTER,179승 159패 (52.96%),16점
224노2654,MASTER,114승 103패 (52.53%),16점
우주 괴물쥐,MASTER,104승 98패 (51.49%),16점
bu zai hai pa,MASTER,70승 45패 (60.87%),16점
절대안죽는탑,MASTER,218승 204패 (51.66%),16점
꼬맹이선우,MASTER,101승 78패 (56.42%),16점
아기떵돼지,MASTER,45승 33패 (57.69%),16점
오늘부터정글함,MASTER,135승 133패 (50.37%),16점
호와이팅,MASTER,77승 67패 (53.47%),16점
jo1star,MASTER,82승 79패 (50.93%),16점
moongaboong,MASTER,92승 66패 (58.23%),16점
3309287669753824,MASTER,111승 85패 (56.63%),16점
늙고병든어머니,MASTER,152승 154패 (49.67%),16점
그 저신,MASTER,222승 188패 (54.15%),16점
시바견꼼이탱이,MASTER,343승 329패 (51.04%),16점
우울해 외롭고,MASTER,139승 137패 (50.36%),16점
유메데kissme,MASTER,140승 116패 (54.69%),16점
김현9,MASTER,84승 70패 (54.55%),16점
애니비아로 서폿,MASTER,105승 78패 (57.38%),16점
정연관,MASTER,75승 69패 (52.08%),16점
룰루랄라 단팥빵,MASTER,214승 186패 (53.50%),16점
탑신병자 OwO,MASTER,62승 55패 (52.99%),16점
오태경,MASTER,76승 64패 (54.29%),16점
sup carry me,MASTER,208승 184패 (53.06%),16점
야망을 추구한 렐,MASTER,269승 254패 (51.43%),16점
fall in dream,MASTER,126승 110패 (53.39%),16점
코그모볶음,MASTER,139승 124패 (52.85%),16점
파쿠루,MASTER,97승 85패 (53.30%),16점
귀요미고라파동,MASTER,35승 19패 (64.81%),16점
Laoser,MASTER,48승 30패 (61.54%),16점
칼챔충은 정신병,MASTER,126승 108패 (53.85%),16점
우 릿,MASTER,83승 66패 (55.70%),16점
Qmmmc,MASTER,130승 104패 (55.56%),16점
음지의왕을꿈꾸다,MASTER,70승 53패 (56.91%),16점
버거싸는남자병구,MASTER,268승 267패 (50.09%),16점
다삯2,MASTER,36승 26패 (58.06%),15점
wo hul ylng de,MASTER,168승 167패 (50.15%),15점
작살밥,MASTER,192승 169패 (53.19%),15점
노력123,MASTER,390승 397패 (49.56%),15점
건고추깐풍기,MASTER,89승 58패 (60.54%),15점
소가나슴,MASTER,290승 272패 (51.60%),15점
전투의 노래,MASTER,110승 76패 (59.14%),15점
무간지옥일라,MASTER,42승 34패 (55.26%),15점
sofse,MASTER,141승 112패 (55.73%),15점
간다 기다려,MASTER,92승 79패 (53.80%),15점
빠가사리 카 롱,MASTER,178승 174패 (50.57%),15점
빛 씅 준,MASTER,150승 134패 (52.82%),15점
й u g u r i,MASTER,80승 53패 (60.15%),15점
비싼젤리,MASTER,116승 119패 (49.36%),15점
fan fan fan,MASTER,154승 146패 (51.33%),15점
데지르 fan,MASTER,105승 99패 (51.47%),15점
K Galio,MASTER,48승 40패 (54.55%),15점
IGANA,MASTER,69승 52패 (57.02%),15점
Bs Sup,MASTER,196승 166패 (54.14%),15점
락련루,MASTER,146승 124패 (54.07%),15점
쉬다올게요,MASTER,203승 194패 (51.13%),15점
인천주니에스타,MASTER,64승 53패 (54.70%),15점
야수 토리,MASTER,71승 50패 (58.68%),15점
데이트동선,MASTER,140승 124패 (53.03%),15점
Yellow Tail,MASTER,111승 104패 (51.63%),15점
에효효효효효,MASTER,170승 155패 (52.31%),15점
해군에서뼈묻어라,MASTER,103승 74패 (58.19%),15점
베이비오일박종우,MASTER,113승 86패 (56.78%),15점
에키클리마,MASTER,126승 120패 (51.22%),15점
최갓철민,MASTER,200승 207패 (49.14%),15점
Resiram,MASTER,155승 147패 (51.32%),15점
규 닥,MASTER,116승 110패 (51.33%),15점
망나니1,MASTER,54승 43패 (55.67%),15점
정릉대장민뱅,MASTER,74승 68패 (52.11%),15점
미니규니,MASTER,118승 113패 (51.08%),15점
머리핀,MASTER,133승 125패 (51.55%),15점
강수한,MASTER,255승 249패 (50.60%),15점
ka4diй,MASTER,110승 96패 (53.40%),15점
LilySua,MASTER,371승 377패 (49.60%),15점
불광동 휘발유,MASTER,50승 31패 (61.73%),14점
86 Lilas,MASTER,96승 86패 (52.75%),14점
mini donut,MASTER,129승 100패 (56.33%),14점
Challenger7,MASTER,654승 652패 (50.08%),14점
분노한티모,MASTER,159승 158패 (50.16%),14점
우리전부다함께1,MASTER,78승 71패 (52.35%),14점
페 르 네 포 네,MASTER,133승 115패 (53.63%),14점
inй,MASTER,47승 42패 (52.81%),14점
만 뇌,MASTER,58승 46패 (55.77%),14점
다시내게로돌아와,MASTER,108승 102패 (51.43%),14점
탱구오빠,MASTER,172승 169패 (50.44%),14점
Elon musk DOGE,MASTER,47승 40패 (54.02%),14점
Khazixxxxxxxxxxx,MASTER,177승 168패 (51.30%),14점
히히 도규 헤헤,MASTER,149승 141패 (51.38%),14점
aabb 1122,MASTER,178승 147패 (54.77%),14점
서폿할줄몰라요,MASTER,40승 28패 (58.82%),14점
유형규,MASTER,162승 151패 (51.76%),14점
날 정의하지마,MASTER,74승 54패 (57.81%),14점
몽 헌,MASTER,50승 45패 (52.63%),14점
순순히 항복해라,MASTER,249승 257패 (49.21%),14점
밀짚모자 뽀이,MASTER,239승 226패 (51.40%),14점
클레드 연구소,MASTER,80승 60패 (57.14%),14점
맘돌이,MASTER,78승 62패 (55.71%),14점
깍쟁2,MASTER,183승 154패 (54.30%),14점
  무 리 해 요,MASTER,113승 56패 (66.86%),14점
현 임,MASTER,105승 87패 (54.69%),14점
민폐를끼치는놈,MASTER,129승 118패 (52.23%),14점
조현남자친구,MASTER,116승 112패 (50.88%),13점
앙 스택띠,MASTER,114승 113패 (50.22%),13점
3529,MASTER,57승 48패 (54.29%),13점
baby yu,MASTER,139승 106패 (56.73%),13점
장하다 문현준,MASTER,151승 115패 (56.77%),13점
피지컬로증명할게,MASTER,90승 77패 (53.89%),13점
대 상 형,MASTER,61승 40패 (60.40%),13점
몽키 D 웅,MASTER,360승 354패 (50.42%),13점
사슬낑기는 소리,MASTER,158승 135패 (53.92%),13점
찌릿찌릿 정상수,MASTER,134승 140패 (48.91%),13점
발꾸락요정,MASTER,150승 116패 (56.39%),13점
정해성가신놈,MASTER,184승 156패 (54.12%),13점
ssticks,MASTER,132승 129패 (50.57%),13점
안중고갈리오,MASTER,53승 38패 (58.24%),13점
다세포소녀의재림,MASTER,89승 73패 (54.94%),13점
야생동물주의,MASTER,105승 104패 (50.24%),13점
FA 원딜전용도구,MASTER,121승 101패 (54.50%),13점
반 골 이,MASTER,112승 115패 (49.34%),13점
줄기아빠,MASTER,159승 140패 (53.18%),13점
욤 석,MASTER,99승 68패 (59.28%),13점
나는80KG이다,MASTER,113승 101패 (52.80%),13점
퐁  력,MASTER,49승 44패 (52.69%),12점
안별 아프지마,MASTER,112승 87패 (56.28%),12점
졔 화,MASTER,56승 35패 (61.54%),12점
Wall yeong,MASTER,34승 24패 (58.62%),12점
nunu7,MASTER,211승 192패 (52.36%),12점
L4V,MASTER,128승 99패 (56.39%),12점
Adore정수정K,MASTER,156승 145패 (51.83%),12점
psb niubi,MASTER,57승 47패 (54.81%),12점
내가괴물이될게,MASTER,74승 50패 (59.68%),12점
심장없는천사,MASTER,180승 173패 (50.99%),12점
강하다 인,MASTER,100승 76패 (56.82%),12점
고속도로 로망쓰,MASTER,147승 122패 (54.65%),12점
그랩쟁이,MASTER,123승 117패 (51.25%),12점
StrawberryPuss7y,MASTER,73승 46패 (61.34%),12점
top chicken,MASTER,155승 148패 (51.16%),12점
복숭아1아이스티,MASTER,86승 73패 (54.09%),12점
수원왕갈비똥닭,MASTER,190승 155패 (55.07%),12점
qwer1133,MASTER,202승 195패 (50.88%),12점
곰누가키웠냐,MASTER,74승 56패 (56.92%),12점
해노햄,MASTER,163승 124패 (56.79%),12점
영준12,MASTER,112승 107패 (51.14%),12점
차 뿌,MASTER,124승 107패 (53.68%),12점
유준이아빠,MASTER,197승 157패 (55.65%),12점
화난소이,MASTER,108승 75패 (59.02%),12점
창을 이리 내라,MASTER,69승 48패 (58.97%),12점
Code K R P,MASTER,114승 110패 (50.89%),12점
아 너무 졸린데,MASTER,134승 125패 (51.74%),11점
너를평생증오해,MASTER,71승 62패 (53.38%),11점
집공밸베스창시자,MASTER,268승 267패 (50.09%),11점
롤로노아 김동전,MASTER,215승 195패 (52.44%),11점
치즈볼버억,MASTER,160승 138패 (53.69%),11점
잠보33,MASTER,160승 136패 (54.05%),11점
M1gung557,MASTER,295승 286패 (50.77%),11점
섬 훈,MASTER,79승 63패 (55.63%),11점
응애 우디,MASTER,125승 114패 (52.30%),11점
Twevaaaaaaaa,MASTER,282승 270패 (51.09%),11점
또 래,MASTER,58승 43패 (57.43%),11점
한써기,MASTER,161승 140패 (53.49%),11점
무현씨,MASTER,229승 185패 (55.31%),11점
박해밀04,MASTER,71승 67패 (51.45%),11점
2022y DRX,MASTER,128승 127패 (50.20%),11점
잠에 들려면,MASTER,79승 51패 (60.77%),11점
신지드 장인,MASTER,44승 31패 (58.67%),11점
살 앗 ,MASTER,106승 79패 (57.30%),11점
공사현장,MASTER,75승 71패 (51.37%),11점
류신위,MASTER,131승 109패 (54.58%),11점
찐특인가,MASTER,43승 26패 (62.32%),11점
오뉴온유,MASTER,59승 36패 (62.11%),11점
맑은ICE,MASTER,118승 119패 (49.79%),11점
차단이 답입니다,MASTER,64승 46패 (58.18%),10점
열받죠화나죠,MASTER,256승 221패 (53.67%),10점
연장군 외통수,MASTER,132승 129패 (50.57%),10점
병천고,MASTER,258승 256패 (50.19%),10점
dingji de adc,MASTER,135승 107패 (55.79%),10점
아냐아,MASTER,37승 30패 (55.22%),10점
Elica,MASTER,203승 202패 (50.12%),10점
요술공주민키,MASTER,101승 78패 (56.42%),10점
기먕진 ,MASTER,206승 202패 (50.49%),10점
applepeach,MASTER,124승 136패 (47.69%),10점
katu1inna,MASTER,42승 36패 (53.85%),10점
ireiila,MASTER,118승 93패 (55.92%),10점
Flying away,MASTER,223승 197패 (53.10%),10점
꼬리는 앙대,MASTER,87승 64패 (57.62%),10점
nxyh,MASTER,46승 31패 (59.74%),10점
GOD OF HEAVEN,MASTER,89승 72패 (55.28%),10점
항상 꿈에선 그대,MASTER,369승 373패 (49.73%),10점
김숙희,MASTER,283승 279패 (50.36%),10점
aйй a3,MASTER,73승 52패 (58.40%),10점
nawhgnoyg,MASTER,101승 95패 (51.53%),10점
카why네,MASTER,69승 47패 (59.48%),10점
엘슘최고아델,MASTER,74승 69패 (51.75%),10점
즉흥변주곡,MASTER,70승 43패 (61.95%),10점
담원 도니언2,MASTER,100승 92패 (52.08%),10점
설인아의 개,MASTER,103승 86패 (54.50%),10점
미안 내 잘못,MASTER,137승 149패 (47.90%),10점
개념있는채팅,MASTER,96승 74패 (56.47%),10점
착하지 잘 자,MASTER,218승 185패 (54.09%),10점
짜등나,MASTER,111승 116패 (48.90%),10점
yjim,MASTER,107승 100패 (51.69%),10점
용준비할게용,MASTER,228승 202패 (53.02%),9점
맹예림,MASTER,177승 175패 (50.28%),9점
태헌이랍니당,MASTER,115승 91패 (55.83%),9점
김진99,MASTER,137승 124패 (52.49%),9점
자질구레한,MASTER,49승 37패 (56.98%),9점
김민덩이,MASTER,88승 64패 (57.89%),9점
데충지은닉네임,MASTER,52승 34패 (60.47%),9점
래 노,MASTER,217승 212패 (50.58%),9점
Oath sign z,MASTER,59승 54패 (52.21%),9점
카카오톡PC,MASTER,142승 144패 (49.65%),9점
솔킬따다,MASTER,204승 198패 (50.75%),9점
카오 멩더,MASTER,90승 65패 (58.06%),9점
fishballll,MASTER,59승 33패 (64.13%),9점
망 뭉 이,MASTER,208승 205패 (50.36%),9점
나도바텀할래,MASTER,35승 30패 (53.85%),9점
미운정v고윤정,MASTER,143승 126패 (53.16%),9점
뗘 노,MASTER,302승 293패 (50.76%),9점
스물다섯번쩨밤,MASTER,206승 213패 (49.16%),9점
모두 지나간다,MASTER,112승 88패 (56.00%),9점
Skewedopa,MASTER,161승 155패 (50.95%),9점
계속싸워,MASTER,22승 7패 (75.86%),9점
프렌즈으,MASTER,50승 45패 (52.63%),9점
유튜브 이문주,MASTER,115승 125패 (47.92%),9점
내려놔요 좀,MASTER,69승 49패 (58.47%),8점
파랑파랑해요,MASTER,88승 74패 (54.32%),8점
삼전이랑카카오요,MASTER,199승 165패 (54.67%),8점
ZAC똥챔,MASTER,41승 35패 (53.95%),8점
Golden Time,MASTER,70승 77패 (47.62%),8점
제주도산 숟가락,MASTER,140승 138패 (50.36%),8점
beggin,MASTER,220승 204패 (51.89%),8점
상호민교뜨뜨,MASTER,135승 135패 (50.00%),8점
이렐킹따먹고싶다,MASTER,198승 186패 (51.56%),8점
뚱 희,MASTER,120승 93패 (56.34%),8점
박두팔 아지르,MASTER,171승 167패 (50.59%),8점
북산고 남대근,MASTER,42승 34패 (55.26%),8점
Tl Cuzz,MASTER,90승 90패 (50.00%),8점
물다야,MASTER,67승 45패 (59.82%),8점
한송이의백합,MASTER,138승 95패 (59.23%),8점
소너호미,MASTER,360승 337패 (51.65%),8점
떵니꾸,MASTER,56승 51패 (52.34%),8점
tryn6974 he,MASTER,154승 147패 (51.16%),8점
dermatologist,MASTER,142승 134패 (51.45%),8점
KellinQuinn,MASTER,104승 97패 (51.74%),8점
안한다 후회,MASTER,74승 63패 (54.01%),8점
Want T1,MASTER,292승 285패 (50.61%),8점
토마토주스싫어,MASTER,96승 75패 (56.14%),8점
야스임,MASTER,92승 86패 (51.69%),8점
나는야 탱크보이,MASTER,125승 105패 (54.35%),8점
I선물I,MASTER,172승 154패 (52.76%),7점
사 설,MASTER,106승 105패 (50.24%),7점
비대면맞짱,MASTER,116승 68패 (63.04%),7점
homesickness,MASTER,112승 109패 (50.68%),7점
zhao jun yu 2006,MASTER,169승 150패 (52.98%),7점
아이유가최고유,MASTER,91승 74패 (55.15%),7점
최재환08년생,MASTER,336승 303패 (52.58%),7점
피지컬구려서미안,MASTER,159승 138패 (53.54%),7점
싱싱한 룰루,MASTER,75승 53패 (58.59%),7점
시우시은 아빠,MASTER,222승 207패 (51.75%),7점
최강변기 배수한,MASTER,51승 27패 (65.38%),7점
은 연,MASTER,58승 51패 (53.21%),7점
suppusupsup,MASTER,101승 99패 (50.50%),7점
48년생김미옥,MASTER,112승 71패 (61.20%),7점
187cm90kg18cm,MASTER,131승 114패 (53.47%),7점
진나구리,MASTER,162승 157패 (50.78%),7점
official1y,MASTER,92승 64패 (58.97%),7점
ZXCVBNMQWERASDFH,MASTER,129승 95패 (57.59%),6점
GOOD GAME GG XD,MASTER,111승 87패 (56.06%),6점
netei,MASTER,92승 83패 (52.57%),6점
방구뀌다똥싼사람,MASTER,229승 203패 (53.01%),6점
Qiyaua,MASTER,303승 286패 (51.44%),6점
ILLAKlNG,MASTER,28승 17패 (62.22%),6점
아직애송이,MASTER,184승 152패 (54.76%),6점
라 콩,MASTER,79승 72패 (52.32%),6점
갓 칸,MASTER,201승 183패 (52.34%),6점
I DIV,MASTER,100승 79패 (55.87%),6점
조준맹,MASTER,43승 28패 (60.56%),6점
aim0,MASTER,111승 92패 (54.68%),6점
서폿예술가,MASTER,68승 61패 (52.71%),6점
장점과단점,MASTER,137승 113패 (54.80%),6점
EDYRINE,MASTER,88승 82패 (51.76%),6점
선 협,MASTER,80승 74패 (51.95%),5점
프제짱,MASTER,27승 17패 (61.36%),5점
유치찬란협곡,MASTER,82승 78패 (51.25%),5점
Thx dude,MASTER,150승 119패 (55.76%),5점
멘탈강화훈련중,MASTER,146승 100패 (59.35%),5점
YouMustStopMe,MASTER,166승 178패 (48.26%),5점
내가정민주다,MASTER,49승 32패 (60.49%),5점
SlCA,MASTER,176승 148패 (54.32%),5점
Kaйavi,MASTER,41승 31패 (56.94%),5점
자브키엘,MASTER,74승 64패 (53.62%),5점
Powder1,MASTER,89승 69패 (56.33%),5점
qewuion,MASTER,104승 90패 (53.61%),5점
GCA Georin,MASTER,187승 166패 (52.97%),5점
쿨섹대현,MASTER,145승 142패 (50.52%),5점
꾸잉오잉,MASTER,259승 248패 (51.08%),5점
나미로마스터찍기,MASTER,45승 24패 (65.22%),5점
HUNT EASY,MASTER,67승 60패 (52.76%),5점
마이펫 스노우볼,MASTER,54승 44패 (55.10%),5점
재민이뭐먹지,MASTER,124승 112패 (52.54%),5점
йou,MASTER,149승 122패 (54.98%),5점
Kishimiyu,MASTER,43승 39패 (52.44%),5점
Aйd oйe,MASTER,47승 36패 (56.63%),5점
훈이의미드훈육,MASTER,170승 153패 (52.63%),5점
보신탕즐겨먹어요,MASTER,286승 265패 (51.91%),5점
Baby Top,MASTER,81승 74패 (52.26%),5점
새우덮밥맨,MASTER,40승 30패 (57.14%),5점
EG Picasso,MASTER,86승 50패 (63.24%),5점
doйt,MASTER,254승 243패 (51.11%),4점
ABBCCCCDDDDDDDD,MASTER,39승 22패 (63.93%),4점
tittyr,MASTER,37승 25패 (59.68%),4점
원딜유기의달인,MASTER,464승 419패 (52.55%),4점
바다사고,MASTER,179승 168패 (51.59%),4점
asdzxcfqwf,MASTER,233승 228패 (50.54%),4점
서승원 빅팬,MASTER,38승 25패 (60.32%),4점
마초입마감들닥쳐,MASTER,49승 44패 (52.69%),4점
FANTASY PARK,MASTER,70승 59패 (54.26%),4점
존중 헌신 열정,MASTER,140승 155패 (47.46%),4점
정기명,MASTER,279승 284패 (49.56%),4점
Only aIlerI,MASTER,75승 50패 (60.00%),4점
차 나,MASTER,34승 25패 (57.63%),4점
노인식,MASTER,85승 74패 (53.46%),4점
찌 희,MASTER,28승 21패 (57.14%),4점
